N,P,K,temperature,humidity,ph,rainfall,label
31,65,79,20.727929522531454,16.71359148747568,7.471961446593415,88.4425458836685,chickpea
23,68,78,20.669756085290093,13.96116315621621,8.034867147227008,93.44317476485799,chickpea
26,66,79,19.833383621947313,14.542582086120154,7.353535038956179,84.91310786797447,chickpea
25,73,76,19.5594833612558,13.931334748467465,7.870537983910717,82.00183701281763,chickpea
24,68,83,20.9774141585384,14.309662273686069,7.634585013699027,85.70414267033853,chickpea
28,70,78,20.32162800190506,11.113869635893382,7.367358647780794,86.22968185458966,chickpea
27,66,75,19.422814901131858,14.596146264195392,7.834852668093887,79.34468564690003,chickpea
30,68,83,20.857249303423874,16.58310325478878,7.714889563877651,93.37395306942344,chickpea
27,80,72,18.41671127612659,16.859722530823355,8.007928127680511,80.91196237354417,chickpea
28,80,74,19.56286714962097,15.60067287827195,8.534312034649979,92.5158548535989,chickpea
38,81,76,19.115387116756043,13.14659355282032,8.608024826734365,82.58189989213497,chickpea
26,78,73,17.729649975612688,15.156393291190547,8.537221411553798,86.48558285465424,chickpea
32,80,76,17.423692315663605,14.449482464358006,8.56853305385858,95.38027431572927,chickpea
29,74,77,17.56186172535582,17.032574195220757,8.412102129787352,89.25916572349057,chickpea
31,75,75,18.500388194370128,12.65057333606797,8.586079044922197,81.91095681169908,chickpea
31,78,77,17.990522354908453,13.711863083477647,8.582144030711436,83.4453621319463,chickpea
32,76,78,17.865940155612265,11.903902341933856,8.311067310516288,96.30494154939424,chickpea
35,84,77,18.85318087400568,13.116928995865766,8.871859381943612,93.36652822038302,chickpea
62,74,83,19.305123755261434,17.69679346387597,7.024673729145342,86.14545754423425,chickpea
63,66,87,20.721257754457156,19.280774338429225,6.767982574700837,87.75394855899523,chickpea
62,73,80,19.56062960681886,20.536975535746084,6.564360885137919,87.0634690887865,chickpea
66,68,84,19.623841373752967,19.076312757753364,6.607218983829351,90.64745436614876,chickpea
57,67,78,19.690762602141376,16.730965362335137,6.791864432007804,81.08270855788089,chickpea
62,70,84,18.552261827431515,17.596121513292676,6.495423035411181,78.08311433833416,chickpea
62,65,83,17.543549790015852,16.479686532875462,6.729920487910171,86.02217079403347,chickpea
64,71,86,18.53142038816309,19.41327071385007,6.498374006094601,86.05481060783063,chickpea
59,70,84,19.50147152114302,17.115483523356303,6.716875897567739,94.98861535698829,chickpea
66,62,83,20.04294823774891,15.140782772532162,6.704424744930921,83.44143895611364,chickpea
59,65,82,17.632570970190557,21.63496190970735,8.2036172553266,69.23244292156517,chickpea
62,59,84,18.349314416689104,19.6594713128493,8.3851330932989,72.23763751850382,chickpea
61,63,83,18.445875028759907,20.995770997213327,8.02158953818644,70.9581846308579,chickpea
59,63,84,19.236325491023972,18.005315238938827,8.066873032156966,82.6243031391168,chickpea
64,60,81,18.095446183154014,16.814984391560415,8.139449116612667,72.4587518799604,chickpea
56,60,85,18.574124564470015,16.021457937928826,8.035993262536545,73.56377214967773,chickpea
63,55,82,17.8861550340262,20.811278738254234,8.368424060108195,71.73664345682454,chickpea
58,66,83,18.737756511654688,21.542746146966522,7.976341149555803,80.08210795414645,chickpea
59,64,81,18.88033655017957,18.277292142799,8.211698747387752,62.11923606087317,chickpea
68,61,82,19.647106838492057,18.69479037763554,7.888632144246202,74.1729527031671,chickpea
21,62,75,16.827085955122243,17.256075777594216,6.105980178176788,74.00525426190714,chickpea
22,73,75,16.234487815233386,19.14141304604083,6.616740078525275,75.4573898672111,chickpea
25,68,73,17.294631082931947,14.822664551462276,6.418258158505534,74.33584346873369,chickpea
20,65,77,17.32132025511809,12.95546015151006,6.290896734967598,77.7293625855535,chickpea
18,73,77,16.53420299094137,16.19529583713152,6.20613911422209,72.99297717058523,chickpea
25,67,76,17.47720949049141,14.707494831468784,6.110727599355861,76.15103143684784,chickpea
23,62,83,17.10979842961308,14.05779245117817,6.186919020517009,78.02885548177892,chickpea
20,67,79,14.33571558549152,16.914098595376313,6.129689508332615,70.34591530444453,chickpea
22,73,73,15.796841671255905,10.906267289997636,6.373694580304315,68.11890159094213,chickpea
22,61,78,16.656953644164748,15.9011299452077,6.420465955357184,72.57616172859916,chickpea
37,67,84,17.969283922642575,14.054861234450573,6.057279443089776,68.87665662686342,chickpea
36,68,77,19.448670570744696,15.32335931107877,5.7824472294146,71.74928886156324,chickpea
34,63,79,19.237878534089802,13.379604257972915,6.2748577441900135,69.31720736582956,chickpea
38,67,86,14.935752292647361,20.064582813914114,6.292028181419855,75.26635721494245,chickpea
38,73,81,19.04074292352002,19.007214400394478,5.948761647535013,81.3774330358681,chickpea
37,67,72,19.55077341049884,18.00547832673677,5.9184775095462285,81.27490946359005,chickpea
36,59,76,18.505427406375517,15.834684277065204,5.938830368543556,78.32518268167546,chickpea
34,64,77,19.434171935735357,18.751043970029016,6.173759386420694,71.340465695524,chickpea
33,69,78,16.96395489206193,16.081409272938252,6.060173599954054,70.86439667795554,chickpea
33,64,80,17.717436907856904,15.755996286357938,6.3238556299270705,81.43132950095658,chickpea
61,59,80,18.532141749759145,14.208638985933774,7.568562788006717,91.46906182014489,chickpea
55,60,86,19.553740341050514,18.283113603198792,7.572993273825881,92.55219045377407,chickpea
60,61,87,18.14072326688096,17.082193128219497,7.511654801656513,95.76918919538929,chickpea
60,59,87,19.29858238035763,17.447494637583098,7.921087630824392,94.82423771580876,chickpea
60,66,85,17.92575820202356,15.444600648874479,7.483400918676113,92.80917388717134,chickpea
58,60,83,20.5428791786772,17.3636531627121,7.663181737502591,96.71592182292999,chickpea
58,61,79,19.221926217780776,19.85053221939923,7.4871893280081645,78.47320399931215,chickpea
61,57,86,19.8547384721003,16.875001607295136,7.704615340152463,90.39305720459471,chickpea
60,54,83,18.39454307744942,16.786508475817776,7.60639245605992,90.50482855242782,chickpea
55,58,85,20.26112311958877,19.97799479413197,7.690890057343681,92.39007736688748,chickpea
55,82,86,16.398065919744322,15.490673635170452,8.078560143204632,93.55942767752653,chickpea
54,77,78,17.153808854393787,15.674314605478951,8.127045031012685,86.0811559831826,chickpea
52,74,86,16.025637386544595,17.93979300437484,7.32557884917619,88.30516775676193,chickpea
51,78,88,16.596081391739364,16.36832114829575,7.749288397197793,81.0221797975379,chickpea
46,78,87,16.31829575320805,15.555114462880361,8.054854364803592,89.45460928716632,chickpea
53,74,85,17.157396127546647,17.180621492304272,7.852919747275891,81.32748230405933,chickpea
57,75,86,16.672128045260987,16.59345683273397,7.868893258294756,82.5923742523725,chickpea
50,76,85,17.743225880629346,12.497888051969007,7.916373302575553,84.15027750524712,chickpea
52,72,91,17.669028601325167,13.173361267645102,7.689151819022353,77.9512377174922,chickpea
52,83,87,17.119381154528394,18.91765131516272,7.91841311868237,83.0275177213108,chickpea
42,68,81,15.878527125854628,18.61981715586615,6.944632935787041,77.7527105661222,chickpea
42,66,78,17.396127759083903,16.269916545118257,6.92014048521049,80.47968559947834,chickpea
41,70,81,16.998256685853402,15.436111164770923,6.273239971113672,81.792024696593,chickpea
47,67,83,17.60378397489092,17.45335896897799,6.512501630163552,85.12390005248429,chickpea
42,73,80,16.511649832491944,17.47629473830237,6.671996762443429,81.18107501209752,chickpea
46,68,80,18.699065852593005,18.214403539474556,7.121057257606561,77.48392013132651,chickpea
38,71,84,17.169949293414213,18.65867410305573,7.075132394594761,76.24975676428825,chickpea
42,62,80,16.935905887367742,16.907081269973386,6.738653020706997,78.33718104415433,chickpea
41,65,87,17.522003596740102,20.876872187899586,6.80420121376343,73.49295213464153,chickpea
45,69,84,15.7908478730156,16.658285448389428,7.007708592371154,78.69491822947275,chickpea
30,76,83,20.68679137583652,13.4678537819625,6.706709685830789,87.3539620885407,chickpea
28,75,83,19.699998900869144,14.003314418515016,6.717885670966361,79.69212104620217,chickpea
29,77,79,22.042010926004448,16.177911091248273,6.883500901494371,82.53620322187125,chickpea
27,80,83,21.470553438894367,13.735516079162414,6.221692163973708,83.9877692538373,chickpea
27,76,83,19.520713408861887,16.734166691907962,6.593115184653586,85.25003927781243,chickpea
30,78,79,19.252543452023012,11.650919741891876,6.848009106169987,86.19768215453728,chickpea
30,78,79,19.927727952573804,10.902207045151297,6.593632297581077,85.61494280135578,chickpea
27,78,85,21.906152593694785,15.930497142933394,6.3493377180358594,87.41452622683535,chickpea
25,80,86,22.04628632847219,16.89691634832956,6.7559261824208265,79.15381789807873,chickpea
33,75,82,21.664923497813856,11.410815112195525,6.74601689503158,89.36717934159111,chickpea
43,83,84,17.635927511054685,19.447551787274723,6.267392628228554,72.298204515422,chickpea
43,81,83,18.84187270586586,15.958482899784604,6.262623227293503,70.50072329643544,chickpea
41,77,87,19.231259440878926,18.10034462527898,5.9408357819721065,65.18761586864852,chickpea
40,79,91,16.370342192074755,17.754942007083958,6.2689925478578035,81.5792418183851,chickpea
41,79,89,18.902962857943223,12.654679995682221,6.023068817748645,84.4613857164082,chickpea
47,75,82,17.640745230513687,17.382136558993363,5.98817304349567,75.67525364175484,chickpea
45,80,84,18.23826725053271,15.47003455514172,5.924789354112812,80.48359113398065,chickpea
42,79,85,19.423117097819386,13.073760112917782,6.160996766479828,74.53461571777703,chickpea
44,80,87,16.800410738250143,19.05685767752012,6.247962474295392,81.43452952883254,chickpea
37,77,84,16.509409871035018,16.06218196045355,6.240969214259249,81.3719981135795,chickpea
30,64,84,18.705120965720123,18.980406871854377,8.679965968520445,100.85390415847273,chickpea
33,60,85,18.85052958281791,18.61741753497289,8.858425788561936,95.9263843360574,chickpea
34,56,79,20.556609403247023,16.56650796312219,8.414211474292912,89.12354551178173,chickpea
38,61,77,22.135868407563763,18.36008415932448,8.744564669602793,91.12999139926544,chickpea
29,61,81,19.786333491824085,19.48972850687656,9.119886715259376,99.82951347822527,chickpea
34,62,85,18.994870501451615,18.54835107990768,8.539638464307021,98.6601281135163,chickpea
32,61,84,17.661603876666316,17.09688777559279,8.67531494501053,96.1665028377632,chickpea
30,54,85,20.71164962265712,21.845731838648316,8.155577892834394,91.04998979842848,chickpea
32,66,82,20.25256602420873,18.679747481954966,8.893647521415177,97.90940178605585,chickpea
32,59,84,18.774814461068342,21.734328567370344,8.942979320711634,103.73361289022954,chickpea
18,81,77,17.697812564066574,15.787126446315758,8.290547657553203,74.94256371968872,chickpea
21,79,73,16.63574794007344,22.158093875045598,8.638900220233724,72.95712354765931,chickpea
20,73,75,16.67294094343539,18.888320078787217,8.343870763412504,78.58978524002487,chickpea
23,73,82,17.850993734854374,20.17224240644743,8.710735721955942,70.74031521207674,chickpea
17,76,79,17.930304681667298,20.975471914150127,8.663552016194908,82.66651785197172,chickpea
27,78,75,16.53716939591788,16.335813943633973,8.697248293682238,70.91113022445109,chickpea
25,86,78,18.687742009356164,17.329613955176182,8.260832217103443,73.51030392442618,chickpea
22,76,75,18.449044434619214,18.6582237879111,8.682219581943528,64.95691888169034,chickpea
25,76,76,16.139086019045042,19.199976522247095,8.521239243715419,74.00709830964472,chickpea
20,75,78,18.13504871822209,21.397845998635976,8.807230053061017,70.91566333910879,chickpea
28,82,75,18.819893043625466,19.71476385885758,7.922381341779277,92.6599990614832,chickpea
33,78,75,19.585658967332456,14.298388658202803,8.523055501095818,92.87932356887944,chickpea
31,76,76,18.470020467230416,14.720976099315536,8.371781707063194,92.60281656881678,chickpea
30,87,77,18.885405817461002,18.689065362512455,8.601682961521014,90.08020634689754,chickpea
34,80,76,20.19666601575806,14.7541512809252,8.42548041998255,95.32759206986219,chickpea
29,79,73,20.287459697960518,14.159191013030657,8.096485866287946,93.8216510608144,chickpea
29,82,80,19.14860448619003,19.991705935866293,8.06706759429876,80.0185915085641,chickpea
28,77,81,19.03683748564442,16.522745030608444,8.10860059928278,95.4843823049251,chickpea
31,78,73,19.319064551796476,13.068663070481543,8.412504329401692,93.17735599604354,chickpea
35,81,70,18.592880761112447,17.46802440586504,8.185780523606866,105.81996834141245,chickpea
32,56,84,16.42116368309736,16.218783482701973,6.235366274711574,84.23505992904826,chickpea
32,61,82,19.45157456461822,20.034970326831502,6.235810385207609,98.75135587307197,chickpea
26,56,82,18.853330150014436,17.48734271651535,6.094976236246177,98.3509356861502,chickpea
32,57,79,18.690245547209656,18.81588170858384,5.964861207379452,100.83797576202228,chickpea
27,59,84,18.926792704335018,15.606632121500237,6.091635827678379,99.78253225459949,chickpea
25,56,79,17.908446905567743,17.10221513084266,6.232256513576398,101.84918137124187,chickpea
31,53,83,15.839105733561203,17.061519645240143,6.595962769350328,88.85131380851146,chickpea
26,60,82,18.547615899589324,16.870457684812852,6.179708515869341,87.53565085770319,chickpea
31,57,77,16.183837311110135,19.282874164779976,6.147256971649489,92.66580179840666,chickpea
21,59,82,18.218815998145104,15.800300591558036,5.825541109175756,89.9002361179534,chickpea
61,58,78,18.90539309084073,16.607927752867393,7.7874322044054525,75.65312967809783,chickpea
57,61,70,19.268344626854955,18.74657329098263,7.997123750319503,76.73521809776567,chickpea
57,54,77,17.881466774562814,20.140515431183836,7.8657952558520705,75.39141021983434,chickpea
57,61,77,18.78191175791478,20.71612012367826,8.114638420577965,89.00320784856284,chickpea
57,60,76,18.87428479292682,17.74642769559011,7.878809671842714,86.88928102111143,chickpea
55,59,77,17.07764011998028,15.189413751627889,8.05444198410864,79.68683821787536,chickpea
58,59,72,17.20390657817108,16.19491959475153,7.951558527773698,83.22931112624109,chickpea
53,55,80,19.135255995024696,19.359794119632472,7.87506501323243,73.41161627636468,chickpea
56,62,73,17.695964080413482,18.16070467072146,8.388958084638432,82.93083621202067,chickpea
57,59,77,17.616381338813813,16.78799165820962,7.838243370624263,76.57037220405392,chickpea
46,57,80,18.76910390600305,15.818683349094245,8.094020452444619,74.69401444530826,chickpea
48,60,79,17.443306901138136,17.65081338942038,7.586296160368618,74.64248407587557,chickpea
48,55,74,17.68316410456403,14.614868488856073,8.17927076404571,71.53459609640575,chickpea
49,55,79,17.79662022242998,17.20849362187281,7.933372788296528,78.18098566641588,chickpea
48,54,77,19.26257393897412,17.24445680665224,7.883699338882129,77.39800548077334,chickpea
49,57,75,20.183918538879837,17.334954992607383,8.121679334584218,78.381274597485,chickpea
47,53,73,17.057978557762777,16.542787048035876,7.818811972210607,85.19103983456894,chickpea
48,52,81,18.749528653660473,12.720107149430909,7.847365126775559,76.10561371323472,chickpea
56,53,77,17.33200272405479,14.214114470830772,8.072477786428104,85.51652651268972,chickpea
55,56,75,17.650905235556664,14.783975048268477,8.11062746500826,80.81964040192246,chickpea
49,76,81,17.85849347370588,18.517751895446864,6.7384373516607665,83.65358204546875,chickpea
47,78,75,19.18533780709403,22.39719367332898,6.88689717535582,84.5775294122736,chickpea
